,STATE,ZCTA5,GEOID
9554,36,10001,36061005800
9555,36,10001,36061007600
9556,36,10001,36061009100
9557,36,10001,36061009300
9558,36,10001,36061009500
9559,36,10001,36061009700
9560,36,10001,36061009900
9561,36,10001,36061010100
9562,36,10001,36061010300
9563,36,10001,36061010900
9564,36,10001,36061011100
9565,36,10002,36061000201
9566,36,10002,36061000202
9567,36,10002,36061000600
9568,36,10002,36061000800
9569,36,10002,36061001001
9570,36,10002,36061001002
9571,36,10002,36061001200
9572,36,10002,36061001401
9573,36,10002,36061001402
9574,36,10002,36061001600
9575,36,10002,36061001800
9576,36,10002,36061002000
9577,36,10002,36061002201
9578,36,10002,36061003001
9579,36,10002,36061003601
9580,36,10003,36061003602
9581,36,10003,36061003800
9582,36,10003,36061004000
9583,36,10003,36061004200
9584,36,10003,36061004800
9585,36,10003,36061005000
9586,36,10003,36061005200
9587,36,10003,36061005502
9588,36,10003,36061005700
9589,36,10003,36061005900
9590,36,10003,36061006100
9591,36,10003,36061006400
9592,36,10003,36061006500
9593,36,10004,36061000100
9594,36,10004,36061000500
9595,36,10004,36061000700
9596,36,10004,36061000900
9597,36,10004,36061001300
9598,36,10004,36061001502
9599,36,10004,36061031704
9600,36,10004,36061031900
9601,36,10005,36061000700
9602,36,10005,36061000900
9603,36,10005,36061001502
9604,36,10006,36061001300
9605,36,10007,36061001300
9606,36,10007,36061002100
9607,36,10007,36061002900
9608,36,10007,36061003100
9609,36,10007,36061003300
9610,36,10009,36061002000
9611,36,10009,36061002202
9612,36,10009,36061002400
9613,36,10009,36061002601
9614,36,10009,36061002602
9615,36,10009,36061002800
9616,36,10009,36061003002
9617,36,10009,36061003200
9618,36,10009,36061003400
9619,36,10009,36061004400
9620,36,10010,36061005000
9621,36,10010,36061005200
9622,36,10010,36061005400
9623,36,10010,36061005600
9624,36,10010,36061005800
9625,36,10010,36061006000
9626,36,10010,36061006200
9627,36,10010,36061006400
9628,36,10010,36061006600
9629,36,10010,36061006800
9630,36,10011,36061005400
9631,36,10011,36061006300
9632,36,10011,36061006500
9633,36,10011,36061007100
9634,36,10011,36061007700
9635,36,10011,36061008100
9636,36,10011,36061008300
9637,36,10011,36061008700
9638,36,10011,36061008900
9639,36,10011,36061009100
9640,36,10011,36061009300
9641,36,10011,36061009900
9642,36,10012,36061003700
9643,36,10012,36061004100
9644,36,10012,36061004300
9645,36,10012,36061004500
9646,36,10012,36061004700
9647,36,10012,36061004900
9648,36,10012,36061005501
9649,36,10012,36061005502
9650,36,10012,36061006500
9651,36,10013,36061002100
9652,36,10013,36061002900
9653,36,10013,36061003100
9654,36,10013,36061003300
9655,36,10013,36061003700
9656,36,10013,36061003900
9657,36,10013,36061004100
9658,36,10013,36061004500
9659,36,10013,36061004700
9660,36,10014,36061003700
9661,36,10014,36061006700
9662,36,10014,36061006900
9663,36,10014,36061007100
9664,36,10014,36061007300
9665,36,10014,36061007500
9666,36,10014,36061007700
9667,36,10014,36061007900
9668,36,10014,36061008300
9669,36,10016,36061005600
9670,36,10016,36061006200
9671,36,10016,36061006600
9672,36,10016,36061006800
9673,36,10016,36061007000
9674,36,10016,36061007200
9675,36,10016,36061007400
9676,36,10016,36061007800
9677,36,10016,36061008000
9678,36,10016,36061008200
9679,36,10016,36061008601
9680,36,10016,36061008800
9681,36,10017,36061008000
9682,36,10017,36061008200
9683,36,10017,36061008601
9684,36,10017,36061008602
9685,36,10017,36061008603
9686,36,10017,36061008800
9687,36,10017,36061009000
9688,36,10017,36061009200
9689,36,10017,36061009400
9690,36,10017,36061009800
9691,36,10017,36061010000
9692,36,10018,36061008400
9693,36,10018,36061009900
9694,36,10018,36061010900
9695,36,10018,36061011100
9696,36,10018,36061011300
9697,36,10018,36061011500
9698,36,10018,36061011700
9699,36,10019,36061010400
9700,36,10019,36061011201
9701,36,10019,36061012500
9702,36,10019,36061012700
9703,36,10019,36061012900
9704,36,10019,36061013100
9705,36,10019,36061013300
9706,36,10019,36061013500
9707,36,10019,36061013700
9708,36,10019,36061013900
9709,36,10019,36061014500
9710,36,10019,36061014700
9711,36,10019,36061015100
9715,36,10021,36061010602
9716,36,10021,36061011600
9717,36,10021,36061011800
9718,36,10021,36061012000
9719,36,10021,36061012200
9720,36,10021,36061012400
9721,36,10021,36061012600
9722,36,10021,36061012800
9723,36,10021,36061013000
9724,36,10021,36061013200
9725,36,10021,36061013400
9726,36,10022,36061008603
9727,36,10022,36061009800
9728,36,10022,36061010000
9729,36,10022,36061010200
9730,36,10022,36061010601
9731,36,10022,36061010602
9732,36,10022,36061010800
9733,36,10022,36061011000
9734,36,10022,36061011202
9735,36,10022,36061011203
9736,36,10022,36061011401
9737,36,10022,36061011402
9738,36,10023,36061014500
9739,36,10023,36061014700
9740,36,10023,36061014900
9741,36,10023,36061015100
9742,36,10023,36061015300
9743,36,10023,36061015500
9744,36,10023,36061015700
9745,36,10023,36061015900
9746,36,10023,36061016100
9747,36,10023,36061016300
9748,36,10024,36061016100
9749,36,10024,36061016300
9750,36,10024,36061016500
9751,36,10024,36061016700
9752,36,10024,36061016900
9753,36,10024,36061017100
9754,36,10024,36061017300
9755,36,10024,36061017500
9756,36,10024,36061017700
9757,36,10024,36061017900
9758,36,10024,36061018300
9759,36,10024,36061018700
9760,36,10024,36061019100
9761,36,10024,36061019500
9762,36,10024,36061019900
9763,36,10024,36061020500
9764,36,10024,36061021100
9765,36,10025,36061017700
9766,36,10025,36061017900
9767,36,10025,36061018100
9768,36,10025,36061018300
9769,36,10025,36061018500
9770,36,10025,36061018700
9771,36,10025,36061018900
9772,36,10025,36061019100
9773,36,10025,36061019300
9774,36,10025,36061019500
9775,36,10025,36061019701
9776,36,10025,36061019900
9777,36,10025,36061020101
9778,36,10025,36061020500
9779,36,10026,36061018600
9780,36,10026,36061019000
9781,36,10026,36061019300
9782,36,10026,36061019701
9783,36,10026,36061019702
9784,36,10026,36061020000
9785,36,10026,36061020102
9786,36,10026,36061021600
9787,36,10026,36061021800
9788,36,10026,36061022000
9789,36,10026,36061025700
9790,36,10027,36061020000
9791,36,10027,36061020101
9792,36,10027,36061020300
9793,36,10027,36061020500
9794,36,10027,36061020701
9795,36,10027,36061020800
9796,36,10027,36061020901
9797,36,10027,36061021100
9798,36,10027,36061021303
9799,36,10027,36061021500
9800,36,10027,36061021703
9801,36,10027,36061021900
9802,36,10027,36061022000
9803,36,10027,36061022200
9804,36,10027,36061022400
9805,36,10027,36061022600
9806,36,10027,36061025700
9807,36,10028,36061013600
9808,36,10028,36061013800
9809,36,10028,36061014000
9810,36,10028,36061014200
9811,36,10028,36061014401
9812,36,10028,36061014402
9813,36,10028,36061014601
9814,36,10028,36061014602
9815,36,10028,36061014801
9816,36,10028,36061015001
9817,36,10028,36061015002
9818,36,10029,36061015602
9819,36,10029,36061015802
9820,36,10029,36061016002
9821,36,10029,36061016200
9822,36,10029,36061016400
9823,36,10029,36061016600
9824,36,10029,36061016800
9825,36,10029,36061017000
9826,36,10029,36061017200
9827,36,10029,36061017401
9828,36,10029,36061017402
9829,36,10029,36061017800
9830,36,10029,36061018000
9831,36,10029,36061018200
9832,36,10029,36061018400
9833,36,10029,36061018800
9834,36,10030,36061021500
9835,36,10030,36061022102
9836,36,10030,36061022600
9837,36,10030,36061022700
9838,36,10030,36061022800
9839,36,10030,36061023000
9840,36,10030,36061023200
9841,36,10030,36061025900
9842,36,10031,36061021303
9843,36,10031,36061021703
9844,36,10031,36061021900
9845,36,10031,36061022301
9846,36,10031,36061022302
9847,36,10031,36061022500
9848,36,10031,36061022700
9849,36,10031,36061022900
9850,36,10031,36061023100
9851,36,10031,36061023300
9852,36,10031,36061023501
9853,36,10031,36061023700
9854,36,10032,36061023501
9855,36,10032,36061023700
9856,36,10032,36061023900
9857,36,10032,36061024100
9858,36,10032,36061024301
9859,36,10032,36061024500
9860,36,10032,36061024700
9861,36,10032,36061024900
9862,36,10032,36061025100
9863,36,10032,36061025300
9864,36,10032,36061025500
9865,36,10032,36061026300
9866,36,10033,36061025500
9867,36,10033,36061026100
9868,36,10033,36061026300
9869,36,10033,36061026500
9870,36,10033,36061026700
9871,36,10033,36061026900
9872,36,10033,36061027100
9873,36,10033,36061027300
9874,36,10033,36061027500
9875,36,10033,36061031100
9876,36,10034,36061027500
9877,36,10034,36061028700
9878,36,10034,36061029100
9879,36,10034,36061029300
9880,36,10034,36061029500
9881,36,10034,36061029700
9882,36,10034,36061029900
9883,36,10034,36061030300
9884,36,10034,36061030700
9885,36,10035,36061017800
9886,36,10035,36061018200
9887,36,10035,36061018400
9888,36,10035,36061018800
9889,36,10035,36061019200
9890,36,10035,36061019400
9891,36,10035,36061019600
9892,36,10035,36061019800
9893,36,10035,36061020600
9894,36,10035,36061024000
9895,36,10035,36061024200
9896,36,10036,36061008400
9897,36,10036,36061009600
9898,36,10036,36061011300
9899,36,10036,36061011500
9900,36,10036,36061011700
9901,36,10036,36061011900
9902,36,10036,36061012100
9903,36,10036,36061012500
9904,36,10036,36061012700
9905,36,10036,36061012900
9906,36,10037,36061020600
9907,36,10037,36061020800
9908,36,10037,36061021000
9909,36,10037,36061021200
9910,36,10037,36061021400
9911,36,10037,36061022800
9912,36,10037,36061024200
9913,36,10038,36061000700
9914,36,10038,36061000800
9915,36,10038,36061001501
9916,36,10038,36061001502
9917,36,10038,36061002500
9918,36,10038,36061002700
9919,36,10038,36061002900
9920,36,10039,36061021400
9921,36,10039,36061023200
9922,36,10039,36061023400
9923,36,10039,36061023502
9924,36,10039,36061023600
9925,36,10039,36061024302
9926,36,10039,36061025900
9927,36,10039,36061031100
9928,36,10040,36061026900
9929,36,10040,36061027300
9930,36,10040,36061027500
9931,36,10040,36061027700
9932,36,10040,36061027900
9933,36,10040,36061028100
9934,36,10040,36061028300
9935,36,10040,36061028500
9936,36,10040,36061028700
9937,36,10040,36061029100
9938,36,10044,36061023801
9939,36,10044,36061023802
9940,36,10065,36061010602
9941,36,10065,36061011000
9942,36,10065,36061011401
9943,36,10065,36061011402
9944,36,10065,36061011600
9945,36,10065,36061011800
9946,36,10065,36061012000
9947,36,10065,36061012200
9948,36,10069,36061015100
9949,36,10069,36061015500
9950,36,10069,36061015900
9951,36,10075,36061012800
9952,36,10075,36061013000
9953,36,10075,36061013200
9954,36,10075,36061013400
9955,36,10075,36061013600
9956,36,10075,36061013800
9957,36,10075,36061014000
9958,36,10075,36061014200
9965,36,10128,36061014402
9966,36,10128,36061014602
9967,36,10128,36061014802
9968,36,10128,36061015002
9969,36,10128,36061015200
9970,36,10128,36061015400
9971,36,10128,36061015601
9972,36,10128,36061015602
9973,36,10128,36061015801
9974,36,10128,36061015802
9975,36,10128,36061016001
9995,36,10280,36061031703
9996,36,10280,36061031704
9997,36,10280,36061031900
9998,36,10282,36061031703
9999,36,10301,36085000300
10000,36,10301,36085000700
10001,36,10301,36085000900
10002,36,10301,36085001100
10003,36,10301,36085001700
10004,36,10301,36085002100
10005,36,10301,36085003300
10006,36,10301,36085003900
10007,36,10301,36085004700
10008,36,10301,36085005900
10009,36,10301,36085006700
10010,36,10301,36085007500
10011,36,10301,36085007700
10012,36,10301,36085008100
10013,36,10301,36085009700
10014,36,10301,36085014700
10015,36,10301,36085016901
10016,36,10301,36085017700
10017,36,10302,36085013302
10018,36,10302,36085014100
10019,36,10302,36085015100
10020,36,10302,36085020100
10021,36,10302,36085020700
10022,36,10302,36085021300
10023,36,10302,36085024700
10024,36,10302,36085025100
10025,36,10303,36085020700
10026,36,10303,36085021300
10027,36,10303,36085022300
10028,36,10303,36085023100
10029,36,10303,36085023900
10030,36,10303,36085024700
10031,36,10303,36085029102
10032,36,10303,36085030301
10033,36,10303,36085030302
10034,36,10303,36085031901
10035,36,10303,36085031902
10036,36,10303,36085032300
10037,36,10304,36085000600
10038,36,10304,36085001700
10039,36,10304,36085002100
10040,36,10304,36085002700
10041,36,10304,36085002900
10042,36,10304,36085003300
10043,36,10304,36085004000
10044,36,10304,36085004700
10045,36,10304,36085005000
10046,36,10304,36085009601
10047,36,10304,36085009602
10048,36,10304,36085011401
10049,36,10304,36085017700
10050,36,10304,36085018100
10051,36,10305,36085000600
10052,36,10305,36085000800
10053,36,10305,36085001800
10054,36,10305,36085002001
10055,36,10305,36085002002
10056,36,10305,36085003600
10057,36,10305,36085005000
10058,36,10305,36085006400
10059,36,10305,36085007000
10060,36,10305,36085007400
10061,36,10305,36085009601
10062,36,10305,36085009602
10063,36,10305,36085011201
10064,36,10305,36085011202
10065,36,10305,36085011401
10066,36,10306,36085011201
10067,36,10306,36085011202
10068,36,10306,36085011401
10069,36,10306,36085011402
10070,36,10306,36085012200
10071,36,10306,36085012804
10072,36,10306,36085012805
10073,36,10306,36085012806
10074,36,10306,36085013201
10075,36,10306,36085013203
10076,36,10306,36085013204
10077,36,10306,36085013400
10078,36,10306,36085013800
10079,36,10306,36085014606
10080,36,10306,36085018100
10081,36,10306,36085027900
10082,36,10307,36085019800
10083,36,10307,36085024401
10084,36,10307,36085024402
10085,36,10307,36085024800
10086,36,10308,36085013203
10087,36,10308,36085014604
10088,36,10308,36085014605
10089,36,10308,36085014606
10090,36,10308,36085014607
10091,36,10308,36085014608
10092,36,10308,36085015601
10093,36,10308,36085015603
10094,36,10309,36085019800
10095,36,10309,36085020801
10096,36,10309,36085020803
10097,36,10309,36085020804
10098,36,10309,36085022600
10099,36,10309,36085024401
10100,36,10309,36085024402
10101,36,10309,36085024800
10102,36,10310,36085005900
10103,36,10310,36085006700
10104,36,10310,36085009700
10105,36,10310,36085010500
10106,36,10310,36085012100
10107,36,10310,36085012500
10108,36,10310,36085013301
10109,36,10310,36085013302
10110,36,10310,36085014100
10111,36,10310,36085014700
10112,36,10310,36085015100
10114,36,10312,36085014604
10115,36,10312,36085014607
10116,36,10312,36085015601
10117,36,10312,36085015602
10118,36,10312,36085015603
10119,36,10312,36085017005
10120,36,10312,36085017007
10121,36,10312,36085017008
10122,36,10312,36085017009
10123,36,10312,36085017010
10124,36,10312,36085017011
10125,36,10312,36085017012
10126,36,10312,36085017600
10127,36,10312,36085019800
10128,36,10312,36085020801
10129,36,10312,36085020804
10130,36,10312,36085022800
10131,36,10312,36085027900
10132,36,10314,36085014700
10133,36,10314,36085015100
10134,36,10314,36085016901
10135,36,10314,36085017300
10136,36,10314,36085017700
10137,36,10314,36085018100
10138,36,10314,36085018701
10139,36,10314,36085018702
10140,36,10314,36085018901
10141,36,10314,36085018902
10142,36,10314,36085019700
10143,36,10314,36085020100
10144,36,10314,36085022800
10145,36,10314,36085025100
10146,36,10314,36085027301
10147,36,10314,36085027302
10148,36,10314,36085027702
10149,36,10314,36085027704
10150,36,10314,36085027705
10151,36,10314,36085027706
10152,36,10314,36085029102
10153,36,10314,36085029103
10154,36,10314,36085029104
10155,36,10314,36085030301
10156,36,10314,36085030302
10157,36,10451,36005005100
10158,36,10451,36005005902
10159,36,10451,36005006100
10160,36,10451,36005006300
10161,36,10451,36005006500
10162,36,10451,36005006700
10163,36,10451,36005006900
10164,36,10451,36005007100
10165,36,10451,36005014100
10166,36,10451,36005014300
10167,36,10451,36005017300
10168,36,10451,36005018301
10169,36,10451,36005018302
10170,36,10452,36005006300
10171,36,10452,36005018900
10172,36,10452,36005019300
10173,36,10452,36005019500
10174,36,10452,36005019700
10175,36,10452,36005019900
10176,36,10452,36005020100
10177,36,10452,36005020900
10178,36,10452,36005021100
10179,36,10452,36005021301
10180,36,10452,36005021302
10181,36,10452,36005021700
10182,36,10452,36005021900
10183,36,10452,36005022101
10184,36,10452,36005022102
10185,36,10452,36005022300
10186,36,10452,36005022702
10187,36,10453,36005005300
10188,36,10453,36005020501
10189,36,10453,36005020502
10190,36,10453,36005021501
10191,36,10453,36005021502
10192,36,10453,36005021700
10193,36,10453,36005022701
10194,36,10453,36005023301
10195,36,10453,36005023501
10196,36,10453,36005023704
10197,36,10453,36005023900
10198,36,10453,36005024100
10199,36,10453,36005024300
10200,36,10453,36005024501
10201,36,10453,36005024502
10202,36,10453,36005024700
10203,36,10453,36005024900
10204,36,10453,36005025100
10205,36,10453,36005025500
10206,36,10454,36005001900
10207,36,10454,36005002300
10208,36,10454,36005002500
10209,36,10454,36005002701
10210,36,10454,36005002702
10211,36,10454,36005003100
10212,36,10454,36005003300
10213,36,10454,36005003500
10214,36,10454,36005003900
10215,36,10454,36005004100
10216,36,10454,36005004300
10217,36,10454,36005005100
10218,36,10455,36005001900
10219,36,10455,36005003100
10220,36,10455,36005003500
10221,36,10455,36005003700
10222,36,10455,36005004300
10223,36,10455,36005006500
10224,36,10455,36005006700
10225,36,10455,36005006900
10226,36,10455,36005007100
10227,36,10455,36005007300
10228,36,10455,36005007500
10229,36,10455,36005007700
10230,36,10455,36005007900
10231,36,10455,36005008300
10232,36,10455,36005008500
10233,36,10455,36005009300
10234,36,10456,36005007100
10235,36,10456,36005007500
10236,36,10456,36005007700
10237,36,10456,36005013100
10238,36,10456,36005013300
10239,36,10456,36005013500
10240,36,10456,36005014100
10241,36,10456,36005014300
10242,36,10456,36005014500
10243,36,10456,36005014701
10244,36,10456,36005014702
10245,36,10456,36005014900
10246,36,10456,36005015100
10247,36,10456,36005016900
10248,36,10456,36005017300
10249,36,10456,36005017500
10250,36,10456,36005017701
10251,36,10456,36005017702
10252,36,10456,36005017901
10253,36,10456,36005017902
10254,36,10456,36005018101
10255,36,10456,36005018102
10256,36,10456,36005018302
10257,36,10456,36005018500
10258,36,10456,36005022500
10259,36,10457,36005016500
10260,36,10457,36005016700
10261,36,10457,36005016900
10262,36,10457,36005022500
10263,36,10457,36005022703
10264,36,10457,36005022901
10265,36,10457,36005022902
10266,36,10457,36005023100
10267,36,10457,36005023302
10268,36,10457,36005023502
10269,36,10457,36005036901
10270,36,10457,36005036902
10271,36,10457,36005037100
10272,36,10457,36005037300
10273,36,10457,36005037504
10274,36,10457,36005037900
10275,36,10457,36005038100
10276,36,10457,36005038301
10277,36,10457,36005038302
10278,36,10457,36005038500
10279,36,10457,36005039100
10280,36,10457,36005039300
10281,36,10457,36005039500
10282,36,10458,36005023702
10283,36,10458,36005033400
10284,36,10458,36005038301
10285,36,10458,36005038302
10286,36,10458,36005038500
10287,36,10458,36005038700
10288,36,10458,36005038900
10289,36,10458,36005039100
10290,36,10458,36005039300
10291,36,10458,36005039700
10292,36,10458,36005039901
10293,36,10458,36005039902
10294,36,10458,36005040302
10295,36,10458,36005040501
10296,36,10458,36005040502
10297,36,10458,36005040702
10298,36,10458,36005041300
10299,36,10458,36005041500
10300,36,10458,36005042500
10301,36,10459,36005007700
10302,36,10459,36005008500
10303,36,10459,36005008700
10304,36,10459,36005008900
10305,36,10459,36005011900
10306,36,10459,36005012101
10307,36,10459,36005012102
10308,36,10459,36005012300
10309,36,10459,36005012500
10310,36,10459,36005012701
10311,36,10459,36005012901
10312,36,10459,36005013100
10313,36,10459,36005013300
10314,36,10459,36005013500
10315,36,10459,36005015100
10316,36,10459,36005015300
10317,36,10459,36005015700
10318,36,10459,36005015900
10319,36,10460,36005006000
10320,36,10460,36005015300
10321,36,10460,36005015500
10322,36,10460,36005015700
10323,36,10460,36005016100
10324,36,10460,36005021601
10325,36,10460,36005021800
10326,36,10460,36005022000
10327,36,10460,36005023600
10328,36,10460,36005024000
10329,36,10460,36005033400
10330,36,10460,36005035900
10331,36,10460,36005036100
10332,36,10460,36005036300
10333,36,10460,36005036501
10334,36,10460,36005036502
10335,36,10460,36005036700
10336,36,10460,36005037100
10337,36,10460,36005039300
10338,36,10461,36005009600
10339,36,10461,36005018400
10340,36,10461,36005019400
10341,36,10461,36005020000
10342,36,10461,36005020200
10343,36,10461,36005020400
10344,36,10461,36005024800
10345,36,10461,36005025000
10346,36,10461,36005025200
10347,36,10461,36005025400
10348,36,10461,36005025600
10349,36,10461,36005026400
10350,36,10461,36005026601
10351,36,10461,36005026602
10352,36,10461,36005027600
10353,36,10461,36005028400
10354,36,10461,36005028600
10355,36,10461,36005028800
10356,36,10461,36005029600
10357,36,10461,36005030000
10358,36,10462,36005009200
10359,36,10462,36005009600
10360,36,10462,36005020200
10361,36,10462,36005020400
10362,36,10462,36005020601
10363,36,10462,36005021001
10364,36,10462,36005021002
10365,36,10462,36005021200
10366,36,10462,36005021601
10367,36,10462,36005021602
10368,36,10462,36005022000
10369,36,10462,36005022200
10370,36,10462,36005022401
10371,36,10462,36005022403
10372,36,10462,36005022404
10373,36,10462,36005022800
10374,36,10462,36005023000
10375,36,10462,36005023200
10376,36,10462,36005023600
10377,36,10462,36005023800
10378,36,10462,36005024000
10379,36,10462,36005024400
10380,36,10462,36005024600
10381,36,10462,36005024800
10382,36,10462,36005025000
10383,36,10462,36005025200
10384,36,10462,36005025600
10385,36,10462,36005033400
10386,36,10463,36005026900
10387,36,10463,36005027300
10388,36,10463,36005027700
10389,36,10463,36005027900
10390,36,10463,36005028100
10391,36,10463,36005028300
10392,36,10463,36005028500
10393,36,10463,36005028700
10394,36,10463,36005028900
10395,36,10463,36005029301
10396,36,10463,36005029302
10397,36,10463,36005029500
10398,36,10463,36005029700
10399,36,10463,36005030100
10400,36,10463,36005030701
10401,36,10463,36005030900
10402,36,10463,36005033500
10403,36,10463,36005040900
10404,36,10463,36061030900
10405,36,10464,36005045600
10406,36,10464,36005050400
10407,36,10464,36005051600
10408,36,10465,36005009000
10409,36,10465,36005011000
10410,36,10465,36005011800
10411,36,10465,36005013000
10412,36,10465,36005013200
10413,36,10465,36005013800
10414,36,10465,36005014400
10415,36,10465,36005015200
10416,36,10465,36005015800
10417,36,10465,36005016000
10418,36,10465,36005016200
10419,36,10465,36005016400
10420,36,10465,36005016600
10421,36,10465,36005019400
10422,36,10465,36005027401
10423,36,10465,36005027402
10424,36,10466,36005038600
10425,36,10466,36005039400
10426,36,10466,36005039600
10427,36,10466,36005039800
10428,36,10466,36005040400
10429,36,10466,36005040600
10430,36,10466,36005040800
10431,36,10466,36005041800
10432,36,10466,36005042000
10433,36,10466,36005042200
10434,36,10466,36005042400
10435,36,10466,36005042600
10436,36,10466,36005042800
10437,36,10466,36005043000
10438,36,10466,36005043400
10439,36,10466,36005043600
10440,36,10466,36005044200
10441,36,10466,36005044400
10442,36,10466,36005044800
10443,36,10466,36005045600
10444,36,10466,36005045800
10445,36,10466,36005046000
10446,36,10466,36005048400
10447,36,10467,36005032800
10448,36,10467,36005033000
10449,36,10467,36005033201
10450,36,10467,36005033202
10451,36,10467,36005033600
10452,36,10467,36005033800
10453,36,10467,36005034000
10454,36,10467,36005037200
10455,36,10467,36005037400
10456,36,10467,36005037600
10457,36,10467,36005037800
10458,36,10467,36005038000
10459,36,10467,36005039000
10460,36,10467,36005039200
10461,36,10467,36005039400
10462,36,10467,36005039600
10463,36,10467,36005041900
10464,36,10467,36005042100
10465,36,10467,36005042300
10466,36,10467,36005042500
10467,36,10467,36005042901
10468,36,10467,36005042902
10469,36,10467,36005043100
10470,36,10467,36005043500
10471,36,10468,36005023703
10472,36,10468,36005023900
10473,36,10468,36005025300
10474,36,10468,36005025500
10475,36,10468,36005025700
10476,36,10468,36005026100
10477,36,10468,36005026300
10478,36,10468,36005026500
10479,36,10468,36005026701
10480,36,10468,36005026702
10481,36,10468,36005026900
10482,36,10468,36005027300
10483,36,10468,36005040100
10484,36,10468,36005040303
10485,36,10468,36005040304
10486,36,10468,36005040701
10487,36,10468,36005040900
10488,36,10468,36005041100
10489,36,10469,36005028400
10490,36,10469,36005031000
10491,36,10469,36005031200
10492,36,10469,36005031400
10493,36,10469,36005031600
10494,36,10469,36005031800
10495,36,10469,36005032400
10496,36,10469,36005032600
10497,36,10469,36005032800
10498,36,10469,36005033400
10499,36,10469,36005034000
10500,36,10469,36005034200
10501,36,10469,36005034400
10502,36,10469,36005034800
10503,36,10469,36005035000
10504,36,10469,36005035600
10505,36,10469,36005035800
10506,36,10469,36005036000
10507,36,10469,36005036400
10508,36,10469,36005036800
10509,36,10469,36005037000
10510,36,10469,36005038200
10511,36,10469,36005038600
10512,36,10469,36005038800
10513,36,10469,36005039800
10514,36,10469,36005046000
10515,36,10469,36005046202
10516,36,10470,36005041400
10517,36,10470,36005041800
10518,36,10470,36005043400
10519,36,10470,36005043500
10520,36,10470,36005044200
10521,36,10470,36005044901
10522,36,10470,36005044902
10523,36,10470,36005045101
10524,36,10470,36005045102
10525,36,10471,36005028500
10526,36,10471,36005030701
10527,36,10471,36005030900
10528,36,10471,36005031900
10529,36,10471,36005032300
10530,36,10471,36005033500
10531,36,10471,36005033700
